-.5,.001444278436785427
-.46296296296296297,.0437247370236755
-.42592592592592593,.08279372804820603
-.3888888888888889,.11865490314205508
-.35185185185185186,.15131286434172445
-.3148148148148148,.1807674887201497
-.2777777777777778,.2070096441174242
-.24074074074074073,.23002187785583877
-.2037037037037037,.2497829299927802
-.16666666666666666,.2662729537941842
-.12962962962962962,.279476849981528
-.09259259259259259,.28938500871603845
-.05555555555555555,.2959922680789882
-.018518518518518517,.2992963043271367
.018518518518518517,.2992963043271366
.05555555555555555,.2959922680789881
.09259259259259259,.2893850087160384
.12962962962962962,.27947684998152794
.16666666666666666,.26627295379418425
.2037037037037037,.24978292999278026
.24074074074074073,.2300218778558387
.2777777777777778,.20700964411742426
.3148148148148148,.1807674887201497
.35185185185185186,.1513128643417245
.3888888888888889,.11865490314205507
.42592592592592593,.08279372804820606
.46296296296296297,.04372473702367551
.5,.0014442784367854132
