-.5,.0014541720150156065
-.43333333333333335,.02419338236027293
-.36666666666666664,.043681990221942565
-.3,.05992052442569291
-.23333333333333334,.07291112750159674
-.16666666666666666,.08265533351770182
-.1,.08915288553528745
-.03333333333333333,.09240230263840866
.03333333333333333,.09240230263840862
.1,.08915288553528739
.16666666666666666,.0826553335177018
.23333333333333334,.07291112750159674
.3,.05992052442569291
.36666666666666664,.043681990221942614
.43333333333333335,.024193382360272877
.5,.001454172015015624
