-.5,.0021721790987359025
-.43333333333333335,.04772578376619867
-.36666666666666664,.08677003429256716
-.3,.11930924811595331
-.23333333333333334,.14534788905739762
-.16666666666666666,.1648862016075073
-.1,.1779189620556002
-.03333333333333333,.18443823639122994
.03333333333333333,.18443823639122991
.1,.17791896205560018
.16666666666666666,.16488620160750747
.23333333333333334,.14534788905739776
.3,.11930924811595343
.36666666666666664,.08677003429256712
.43333333333333335,.0477257837661986
.5,.0021721790987359164
